test,,,,,,,,,,,,,,,,,,,,,,,,,,,
barcode,serial,category,faculty,location,location_barcode,user,make,model,item_status,purchase_value,current_value,notes,purchase_date,warranty_date,replacement_date,pat_status,pat_date,,,,,,,,,,
SPC1295,,Yearly Portable Electrical Equip,Br Seaman Building,S102 Science,SPC9021,353,Power Supply,LV,Missing,0,,,05-06-05,,,PASS,26-09-14,,,,,,,,,,
SPC1299,,Yearly Portable Electrical Equip,Br Seaman Building,S102 Science,SPC9021,353,Power Supply,IEC Mini PAK,Missing,0,,,03-05-11,,,PASS,26-09-14,,,,,,,,,,
SPC1305,,Yearly Portable Electrical Equip,Br Seaman Building,S102 Science,SPC9021,353,Power Supply,IEC Mini PAK,Missing,0,,,03-05-11,,,PASS,24-09-13,,,,,,,,,,
SPC1306,,Yearly Portable Electrical Equip,Br Seaman Building,S102 Science,SPC9021,353,Power Supply,IE ILA57V,Missing,0,,,24-09-12,,,PASS,26-09-14,,,,,,,,,,
SPC1308,,Yearly Portable Electrical Equip,Br Seaman Building,S102 Science,SPC9021,353,Power Supply,LV,Missing,0,,,05-06-05,,,PASS,26-09-14,,,,,,,,,,
SPC1312,,Yearly Portable Electrical Equip,Br Seaman Building,S102 Science,SPC9021,353,Power Supply,IEC Mini PAK,Missing,0,,,03-05-11,,,PASS,24-09-13,,,,,,,,,,
SPC1315,,Yearly Portable Electrical Equip,Br Seaman Building,S102 Science,SPC9021,353,Power Supply,IEC Mini PAK,Missing,0,,,03-05-11,,,PASS,24-09-13,,,,,,,,,,
SPC1317,,Yearly Portable Electrical Equip,Br Seaman Building,S102 Science,SPC9021,353,Projector,Sony VPL ES7,Missing,0,,,18-11-09,,,PASS,30-09-14,,,,,,,,,,
SPC1320,,Yearly Portable Electrical Equip,Br Seaman Building,S102 Science,SPC9021,353,Pump,Rena 301,Missing,0,,,05-06-05,,,PASS,24-09-13,,,,,,,,,,
SPC1321,,Yearly Portable Electrical Equip,Br Seaman Building,S102 Science,SPC9021,353,Pump,Rena 301,Missing,0,,,18-11-09,,,PASS,24-09-13,,,,,,,,,,
SPC1322,,Yearly Portable Electrical Equip,Br Seaman Building,S102 Science,SPC9021,353,Pump,Fluval Plus 3,Missing,0,,,18-11-09,,,PASS,26-09-14,,,,,,,,,,
SPC1323,,Yearly Portable Electrical Equip,Br Seaman Building,S102 Science,SPC9021,353,Pump,Rena 301,Missing,0,,,05-06-05,,,PASS,24-09-13,,,,,,,,,,
SPC1324,,Yearly Portable Electrical Equip,Br Seaman Building,S102 Science,SPC9021,353,Pump,Elite A130,Missing,0,,,11-05-11,,,PASS,26-09-14,,,,,,,,,,
SPC1327,,Yearly Portable Electrical Equip,Br Seaman Building,S102 Science,SPC9021,353,RCD Device,Clipsal IP33,Missing,0,,,11-07-05,,,PASS,26-09-14,,,,,,,,,,
SPC1329,,Yearly Portable Electrical Equip,Br Seaman Building,S102 Science,SPC9021,353,Scale,Denver Instruments XL 610,Missing,0,,,11-07-05,,,PASS,11-05-12,,,,,,,,,,
SPC1330,,Yearly Portable Electrical Equip,Br Seaman Building,S102 Science,SPC9021,353,Scales,Denver Instruments Scales,Missing,0,,,05-06-05,,,PASS,26-09-14,,,,,,,,,,
SPC1331,,Yearly Portable Electrical Equip,Br Seaman Building,S102 Science,SPC9021,353,Scrobe O Scope,Scrobe O Scope,Missing,0,,,06-06-05,,,PASS,07-10-14,,,,,,,,,,
SPC1335,,Yearly Portable Electrical Equip,Br Seaman Building,S102 Science,SPC9021,353,Soldering Iron,Weller,Missing,0,,,11-07-05,,,PASS,26-09-14,,,,,,,,,,
SPC1339,,Yearly Portable Electrical Equip,Br Seaman Building,S102 Science,SPC9021,353,Thermolyne,Thermolyne,Missing,0,,,06-06-05,,,PASS,26-09-14,,,,,,,,,,
SPC1342,,Yearly Portable Electrical Equip,Br Seaman Building,S102 Science,SPC9021,353,Transformer,Ikea KEB1200600L,Missing,0,,,24-09-12,,,PASS,26-09-14,,,,,,,,,,
SPC1344,,Yearly Portable Electrical Equip,Br Seaman Building,S102 Science,SPC9021,353,TV,Samsung CB 677Z,Missing,0,,,25-05-05,,,PASS,04-05-12,,,,,,,,,,
SPC1345,,Yearly Portable Electrical Equip,Br Seaman Building,S102 Science,SPC9021,353,Ultrasonic Cleaner,Beauty Care,Missing,0,,,03-05-11,,,PASS,26-09-14,,,,,,,,,,
SPC1346,,Yearly Portable Electrical Equip,Br Seaman Building,S102 Science,SPC9021,353,UV Canopy Light,Exo Terra Mini,Missing,0,,,24-09-12,,,PASS,26-09-14,,,,,,,,,,
SPC1355,,Yearly Portable Electrical Equip,Br Seaman Building,S102 Science,SPC9021,353,Water Bolier,Korjo,Missing,0,,,11-07-05,,,PASS,03-05-12,,,,,,,,,,
SPC1356,,Yearly Portable Electrical Equip,Br Seaman Building,S102 Science,SPC9021,353,Water Bolier,Korjo,Missing,0,,,11-07-05,,,PASS,26-09-14,,,,,,,,,,
SPC1357,,Yearly Portable Electrical Equip,Br Seaman Building,S102 Science,SPC9021,353,Water Bolier,Korjo,Missing,0,,,11-07-05,,,PASS,03-05-12,,,,,,,,,,
SPC1359,,Yearly Portable Electrical Equip,Br Seaman Building,S102 Science,SPC9021,353,Water Distiller,Water Distiller,Missing,0,,,03-05-11,,,PASS,26-09-14,,,,,,,,,,
SPC1361,,Yearly Portable Electrical Equip,Br Seaman Building,S102 Science,SPC9021,353,Water Heater,Aqua One,Missing,0,,,24-09-12,,,PASS,26-09-14,,,,,,,,,,
SPC1362,,Yearly Portable Electrical Equip,Br Seaman Building,S102 Science,SPC9021,353,Water pump,Exo Terra 50/10,Missing,0,,,24-09-12,,,PASS,26-09-14,,,,,,,,,,
SPC1368,12800770,COMPUTERS,Brothers House,Business Manager Office,SPC9027,792,Docking Station,Shintaro,Missing,0,,,01-02-14,,,,,,,,,,,,,,
SPC1369,12800771,COMPUTERS,Brothers House,Business Manager Office,SPC9027,792,Docking Station HP,ex BM PR 150W PLT 1.0,Missing,247,,,13-07-09,,,,,,,,,,,,,,
SPC1371,12800773,COMPUTERS,Brothers House,Business Manager Office,SPC9027,792,Monitor HP,L2445W LCD,Missing,605,,Not Available,13-07-09,0000-00-00,0000-00-00,N/A,0000-00-00,,,,,,,,,,
SPC1374,12800776,COMPUTERS,Brothers House,Business Manager Office,SPC9027,350,Laptop ACER V5-473P 14,i5-4200U 2 x 4GB 120SSD,Missing,0,,,04-12-13,,,,,,,,,,,,,,
SPC1375,12800777,COMPUT-TTC,Brothers House,Business Manager Office,SPC9027,354,Desktop ACER X4610G I5-2300,GT220 2X2GB 320GB DVDRW,Missing,840,,,15-09-11,,,,,,,,,,,,,,
SPC1468,,FURN&EQ,Brothers House,Staff Room,SPC9033,351,Coffee Grinder,Moulinex 843,Missing,0,,,30-09-13,,,PASS,30-09-14,,,,,,,,,,
SPC1470,,FURN&EQ,Brothers House,Staff Room,SPC9033,351,Electric Fry Pan,Black & Decker AF90 9413,Missing,0,,,27-04-11,,,PASS,30-09-14,,,,,,,,,,
SPC1471,,5 Yearly Portable Electrical Equip,Brothers House,Staff Room,SPC9033,351,Fridge,Fisher & Paykel,Missing,0,,,05-06-05,,,PASS,27-04-14,,,,,,,,,,
SPC1472,,5 Yearly Portable Electrical Equip,Brothers House,Staff Room,SPC9033,351,Fridge,Lemair RQ 85M,Missing,0,,,03-05-07,,,PASS,27-04-14,,,,,,,,,,
SPC1473,,5 Yearly Portable Electrical Equip,Brothers House,Staff Room,SPC9033,351,Fridge,Fisher & Paykel,Missing,0,,,04-12-09,,,PASS,27-04-14,,,,,,,,,,
SPC1474,,FURN&EQ,Brothers House,Staff Room,SPC9033,351,Fry Pan,Black & Decker,Missing,0,,,06-06-05,,,PASS,27-04-12,,,,,,,,,,
SPC1475,,FURN&EQ,Brothers House,Staff Room,SPC9033,351,Heater,Homemaker N467,Missing,0,,,11-07-06,,,PASS,27-04-12,,,,,,,,,,
SPC1476,,FURN&EQ,Brothers House,Staff Room,SPC9033,351,Kettle,Kambrook Aquarius,Missing,0,,,25-09-12,,,PASS,30-09-14,,,,,,,,,,
SPC1478,,5 Yearly Portable Electrical Equip,Brothers House,Staff Room,SPC9033,351,Microwave,Sharp,Missing,0,,,05-06-05,,,PASS,30-09-14,,,,,,,,,,
SPC1486,12800753,COMPUTERS,Callan Hall,CS4  HALL,SPC9040,351,Printer HP Laserjet,P4015N,Missing,2269,,,01-04-11,,,,,,,,,,,,,,
SPC1541,,FURN&EQ,Callan Hall,Canteen,SPC9038,359,Toaster,I&J Sandwich,Missing,0,,,12-07-05,,,PASS,02-10-14,,,,,,,,,,
SPC1542,,FURN&EQ,Callan Hall,Canteen,SPC9038,359,Urn,Birko 20 Litre,Missing,0,,,03-09-12,,,PASS,02-10-14,,,,,,,,,,
SPC1553,,5 Yearly Portable Electrical Equip,Callan Hall,Hall Offices,SPC9043,358,Fridge,Westinghouse,Missing,0,,,02-06-05,,,PASS,27-04-14,,,,,,,,,,
SPC1555,,FURN&EQ,Callan Hall,Hall Offices,SPC9043,358,Light,Alex Rast Lecturn Light,Missing,0,,,27-04-11,,,PASS,02-10-14,,,,,,,,,,
SPC1556,,FURN&EQ,Callan Hall,Hall Offices,SPC9043,358,Paper Shreader,Rexel Acco,Missing,0,,,05-04-11,,,PASS,26-09-13,,,,,,,,,,
SPC1557,,FURN&EQ,Callan Hall,Hall Offices,SPC9043,358,Radio,Panasonic RX ES22,Missing,0,,,11-07-05,,,PASS,26-09-13,,,,,,,,,,
SPC1561,,FURN&EQ,Callan Hall,Hall Store,SPC9152,358,CD Player,Yamaha CD 5300,Missing,0,,,08-03-12,,,PASS,26-09-13,,,,,,,,,,
SPC1562,,FURN&EQ,Callan Hall,Hall Store,SPC9152,358,Graphic Equalizer,DBX 1231,Missing,0,,,08-03-12,,,PASS,26-09-13,,,,,,,,,,
SPC1572,,FURN&EQ,Callan Hall,House Reception,SPC9045,792,Filing Cabinet,2 drawer with lock,OK,234,,,01-09-08,,01-05-15,,,,,,,,,,,,
SPC1573,,FURN&EQ,Callan Hall,House Reception,SPC9045,792,Pedestal,2D/1F with locks,OK,189,,,01-09-08,,01-05-15,,,,,,,,,,,,
SPC1574,,FURN&EQ,Callan Hall,House Reception,SPC9045,792,Return,1200x600x720mm,OK,115.5,,,01-09-08,,01-05-15,,,,,,,,,,,,
SPC1576,,FURN&EQ,Callan Hall,Uniform Shop,SPC9046,361,Cash Register,Cash Register,OK,0,,,,,,,,,,,,,,,,,
SPC1577,,FURN&EQ,Callan Hall,Uniform Shop,SPC9046,361,Compactus,450mm deep,OK,1181.82,,,01-09-09,,,,,,,,,,,,,,
SPC1578,,BUILDINGS,Callan Hall,Uniform Shop,SPC9046,361,"Hall, Canteen & Offices",Buildings,OK,289.75,,,30-11-05,,30-07-12,,,,,,,,,,,,
SPC1579,,FIXED EQUP,Callan Hall,Uniform Shop,SPC9046,361,Air Conditioner,Split System Air-Conditioner,OK,3208.18,,,26-09-13,,26-05-20,,,,,,,,,,,,
SPC1580,,FURN&EQ,Callan Hall,Uniform Shop,SPC9046,361,Stock Sales Screen,Stock Sales Screen,OK,891.33,,,24-06-13,,24-02-20,,,,,,,,,,,,
SPC1584,,Yearly Portable Electrical Equip,Br Seaman Building,S106 Science Bio,SPC9023,353,Projector,Gilkon 2002,OK,0,,,27-05-05,,,PASS,30-09-14,,,,,,,,,,
SPC1586,,FURN&EQ,Music Dally Building ,Music Classrooms,SPC9047,362,Smart Board,Panasonic UB T780,OK,0,,,21-04-11,,,PASS,21-04-14,,,,,,,,,,
SPC1590,SFGL1448S41F,FIXED EQUP,Edmund Rice Building,Art,SPC9048,362,Air Conditioner,Evaporative,OK,4150,,,15-01-99,,15-01-02,,,,,,,,,,,,
SPC1591,SFGL1448S41A,FIXED EQUP,Edmund Rice Building,Art,SPC9048,363,Air Conditioner,Evaporative,OK,4150,,,15-01-99,,15-01-02,,,,,,,,,,,,
SPC1592,SFGL1448S41G,COMPUT-TTC,Edmund Rice Building,Art,SPC9048,363,Desktop ACER X4610G I5-2300,GT220 2X2GB 320GB DVDRW,OK,840,,,15-09-11,,15-09-14,,,,,,,,,,,,
SPC1593,SFGL1448S412,COMPUT-TTC,Edmund Rice Building,Art,SPC9048,363,Desktop ACER X4610G I5-2300,GT220 2X2GB 320GB DVDRW,OK,840,,,15-09-11,,15-09-14,,,,,,,,,,,,
SPC1594,SFGL1448S41G,COMPUT-TTC,Edmund Rice Building,Art,SPC9048,363,Desktop ACER X4610G I5-2300,GT220 2X2GB 320GB DVDRW,OK,840,,,15-09-11,,15-09-14,,,,,,,,,,,,
SPC1595,SFGL1447S238,COMPUT-TTC,Edmund Rice Building,Art,SPC9048,363,Desktop ACER X4610G I5-2300,GT220 2X2GB 320GB DVDRW,OK,840,,,15-09-11,,15-09-14,,,,,,,,,,,,
SPC1596,Not specified,COMPUT-TTC,Edmund Rice Building,Art,SPC9048,363,Desktop ACER X4610G I5-2300,GT220 2X2GB 320GB DVDRW,OK,840,,,15-09-11,,15-09-14,,,,,,,,,,,,
SPC1597,13800849,COMPUT-TTC,Edmund Rice Building,Art,SPC9048,363,Desktop ACER X4610G I5-2300,GT220 2X2GB 320GB DVDRW,OK,840,,,15-09-11,,,,,,,,,,,,,,
SPC1598,12800725,COMPUT-TTC,Edmund Rice Building,Art,SPC9048,363,Desktop ACER X4610G I5-2300,GT220 2X2GB 320GB DVDRW,OK,840,,,15-09-11,,,,,,,,,,,,,,
SPC1599,12800726,COMPUT-TTC,Edmund Rice Building,Art,SPC9048,363,Desktop ACER X4610G I5-2300,GT220 2X2GB 320GB DVDRW,OK,840,,,15-09-11,,,,,,,,,,,,,,
SPC1600,12800727,COMPUT-TTC,Edmund Rice Building,Art,SPC9048,363,Desktop ACER X4610G I5-2300,GT220 2X2GB 320GB DVDRW,OK,840,,,15-09-11,,,,,,,,,,,,,,
SPC1601,12800728,FURN&EQ,Edmund Rice Building,Art,SPC9048,363,Kiln,Ridgway Electric,OK,2569.39,,,06-02-09,,,,,,,,,,,,,,
SPC1602,12800729,FURN&EQ,Edmund Rice Building,Art,SPC9048,363,Printer HP Laserjet,Colour Laserjet 3 3000N,OK,1145.84,,,01-10-08,,,,,,,,,,,,,,
SPC1615,,Yearly Portable Electrical Equip,Edmund Rice Building,Art,SPC9048,363,Clay Press,Venco Clay Press,OK,0,,,03-06-05,,,PASS,17-04-14,,,,,,,,,,
SPC1616,,Yearly Portable Electrical Equip,Edmund Rice Building,Art,SPC9048,363,Compressor,Compressor,OK,0,,,03-06-05,,,PASS,17-04-14,,,,,,,,,,
SPC1620,,5 Yearly Portable Electrical Equip,Edmund Rice Building,Art,SPC9048,363,Fridge,Samsung,OK,0,,,03-06-05,,,PASS,28-04-14,,,,,,,,,,
SPC1623,,Yearly Portable Electrical Equip,Edmund Rice Building,Art,SPC9048,363,Heater,Tempo CH 2000B,OK,0,,,05-06-07,,,PASS,02-10-14,,,,,,,,,,
SPC1624,,Yearly Portable Electrical Equip,Edmund Rice Building,Art,SPC9048,363,Heater,Tempo DS 12,OK,0,,,05-06-07,,,PASS,02-10-14,,,,,,,,,,
SPC1625,,Yearly Portable Electrical Equip,Edmund Rice Building,Art,SPC9048,363,Heater,Tempo DS 12,OK,0,,,05-06-07,,,PASS,02-10-14,,,,,,,,,,
SPC1626,,Yearly Portable Electrical Equip,Edmund Rice Building,Art,SPC9048,363,Heater,Kambrook Electric Fan,OK,0,,,06-06-05,,,PASS,02-10-14,,,,,,,,,,
SPC1627,,Yearly Portable Electrical Equip,Edmund Rice Building,Art,SPC9048,363,Heater,Onix,OK,0,,,27-09-12,,,PASS,02-10-14,,,,,,,,,,
SPC1628,,Yearly Portable Electrical Equip,Edmund Rice Building,Art,SPC9048,363,Hot Glue Gun,Rapid G 1000,OK,0,,,16-04-13,,,PASS,02-10-14,,,,,,,,,,
SPC1630,,Yearly Portable Electrical Equip,Edmund Rice Building,Art,SPC9048,363,Hot Glue Gun,Rapid G 1000,OK,0,,,16-04-13,,,PASS,02-10-14,,,,,,,,,,
SPC1632,,Yearly Portable Electrical Equip,Edmund Rice Building,Art,SPC9048,363,Light,Florence Light Box,OK,0,,,03-06-05,,,PASS,02-10-14,,,,,,,,,,
SPC1635,,Yearly Portable Electrical Equip,Edmund Rice Building,Art,SPC9048,363,Light,Austrabeam DS 20 12,OK,0,,,01-02-05,,,PASS,02-10-14,,,,,,,,,,
SPC1637,,Yearly Portable Electrical Equip,Edmund Rice Building,Art,SPC9048,363,Light,Florence Light Box,OK,0,,,01-01-07,,,PASS,16-10-13,,,,,,,,,,
SPC1638,,Yearly Portable Electrical Equip,Edmund Rice Building,Art,SPC9048,363,Light,Florence Light Box,OK,0,,,01-01-07,,,PASS,02-10-14,,,,,,,,,,
SPC1639,,Yearly Portable Electrical Equip,Edmund Rice Building,Art,SPC9048,363,Light,Florence Light Box,OK,0,,,01-01-06,,,PASS,16-10-13,,,,,,,,,,
SPC1640,,Yearly Portable Electrical Equip,Edmund Rice Building,Art,SPC9048,363,Light,Florence Light Box,OK,0,,,08-03-12,,,PASS,02-10-14,,,,,,,,,,
SPC1641,,Yearly Portable Electrical Equip,Edmund Rice Building,Art,SPC9048,363,Light,Florence Light Box,OK,0,,,08-03-12,,,PASS,02-10-14,,,,,,,,,,
SPC1642,,FURN&EQ,Edmund Rice Building,Art,SPC9048,363,Projector,Hanimex,OK,0,,,02-06-05,,,PASS,02-10-14,,,,,,,,,,
SPC1643,,FURN&EQ,Edmund Rice Building,Art,SPC9048,363,Projector,Hanimex A4,OK,0,,,09-07-04,,,PASS,02-10-14,,,,,,,,,,
SPC1644,,Yearly Portable Electrical Equip,Edmund Rice Building,Art,SPC9048,363,Pencil Sharpener,Ledah 333,OK,0,,,01-01-07,,,PASS,02-10-14,,,,,,,,,,
SPC1645,,Yearly Portable Electrical Equip,Edmund Rice Building,Art,SPC9048,363,Pencil Sharpener,Ledah 333,OK,0,,,24-03-09,,,PASS,16-10-13,,,,,,,,,,
SPC1646,,Yearly Portable Electrical Equip,Edmund Rice Building,Art,SPC9048,363,Pencil Sharpener,Ledah 333,OK,0,,,16-04-13,,,PASS,16-10-13,,,,,,,,,,
SPC1647,,Yearly Portable Electrical Equip,Edmund Rice Building,Art,SPC9048,363,Pencil Sharpener,Ledah 333,OK,0,,,18-03-10,,,PASS,02-10-14,,,,,,,,,,
SPC1648,,Yearly Portable Electrical Equip,Edmund Rice Building,Art,SPC9048,363,Photo Enlarger,Durst M370BW,OK,0,,,19-07-06,,,PASS,17-04-14,,,,,,,,,,
SPC1649,,Yearly Portable Electrical Equip,Edmund Rice Building,Art,SPC9048,363,Photo Enlarger,Durst M370BW,OK,0,,,03-06-05,,,PASS,17-04-14,,,,,,,,,,
SPC1650,,Yearly Portable Electrical Equip,Edmund Rice Building,Art,SPC9048,363,Photo Enlarger,Durst M370BW,OK,0,,,03-06-05,,,PASS,17-04-14,,,,,,,,,,
SPC1651,,Yearly Portable Electrical Equip,Edmund Rice Building,Art,SPC9048,363,Photo Enlarger,Durst M370BW,OK,0,,,03-06-05,,,PASS,17-04-14,,,,,,,,,,
SPC1652,,Yearly Portable Electrical Equip,Edmund Rice Building,Art,SPC9048,363,Photo Enlarger,Durst M370BW,OK,0,,,03-06-05,,,PASS,17-04-14,,,,,,,,,,
SPC1653,,Yearly Portable Electrical Equip,Edmund Rice Building,Art,SPC9048,363,Pottery Wheel,Pottery Wheel,OK,0,,,03-06-05,,,PASS,16-10-13,,,,,,,,,,
SPC1656,,Yearly Portable Electrical Equip,Edmund Rice Building,Art,SPC9048,363,Timer,Novex 2,OK,0,,,03-06-05,,,PASS,17-04-14,,,,,,,,,,
SPC1657,,Yearly Portable Electrical Equip,Edmund Rice Building,Art,SPC9048,363,Timer,Novex 2,OK,0,,,19-07-06,,,PASS,17-04-14,,,,,,,,,,
SPC1658,,Yearly Portable Electrical Equip,Edmund Rice Building,Art,SPC9048,363,Timer,Novex 2,OK,0,,,03-06-05,,,PASS,17-04-14,,,,,,,,,,
SPC1659,,Yearly Portable Electrical Equip,Edmund Rice Building,Art,SPC9048,363,Timer,Novex 2,OK,0,,,03-06-05,,,PASS,17-04-14,,,,,,,,,,
SPC1660,,Yearly Portable Electrical Equip,Edmund Rice Building,Art,SPC9048,363,Timer,Durst Timer,OK,0,,,03-06-05,,,PASS,17-04-14,,,,,,,,,,
SPC1661,,Yearly Portable Electrical Equip,Edmund Rice Building,Art,SPC9048,363,Timer,Durst Timer,OK,0,,,19-07-06,,,PASS,17-04-14,,,,,,,,,,
SPC1662,,Yearly Portable Electrical Equip,Edmund Rice Building,Art,SPC9048,363,TV,Teac,OK,0,,,27-09-12,,,PASS,16-10-13,,,,,,,,,,
SPC1663,,Yearly Portable Electrical Equip,Edmund Rice Building,Art,SPC9048,363,TV,Panasonic TV VCR,OK,0,,,27-05-05,,,PASS,02-10-14,,,,,,,,,,
SPC1664,12800778,FURN&EQ,Edmund Rice Building,Design Technology CAD,SPC9049,363,Projector Sony,VPLES2 Multi-Media,OK,787.5,,,09-02-05,,,,,,,,,,,,,,
SPC1665,1601637,FIXED EQUP,Edmund Rice Building,Edmund Rice Building,SPC9050,364,Gutter Replacement,31 m .55 bmt,OK,2412.93,,,13-07-06,29-04-14,13-07-09,,,,,,,,,,,,
SPC1666,1601639,BUILDINGS,Edmund Rice Building,Edmund Rice Building,SPC9050,364,Edmund Rice Bldg (D&T/Art),Edmund Rice Bldg (D&T/Art),OK,334.81,,,01-03-05,29-04-14,01-03-08,,,,,,,,,,,,
SPC1667,1601636,FURN&EQ,Edmund Rice Building,Electronics Room E202,SPC9051,364,Projector Panasonic Shrt Throw,PT-ST10 with mounting beam,OK,1325,,,13-12-10,29-04-14,13-12-13,,,,,,,,,,,,
SPC1668,1601640,FURN&EQ,Edmund Rice Building,Electronics Room E202,SPC9051,365,Benchtops,"Benchtops, Blue",OK,1081.82,,,01-02-09,29-04-14,01-02-12,,,,,,,,,,,,
SPC1669,1601641,FIXED EQUP,Edmund Rice Building,Electronics Room E202,SPC9051,364,Air Conditioner,Evaporative,OK,4150,,,15-01-99,29-04-14,15-01-02,,,,,,,,,,,,
SPC1670,1601642,COMPUTERS,Edmund Rice Building,Electronics Room E202,SPC9051,365,Desktop ACER L480 E7500 2GB,160gb 4yr,OK,790,,,26-02-10,29-04-14,26-02-13,,,,,,,,,,,,
SPC1671,1601643,COMPUTERS,Edmund Rice Building,Electronics Room E202,SPC9051,365,Desktop ACER L480 E7500 2GB,160gb 4yr,OK,790,,,26-02-10,29-04-14,26-02-13,,,,,,,,,,,,
SPC1672,1601644,COMPUTERS,Edmund Rice Building,Electronics Room E202,SPC9051,365,Desktop ACER L480 E7500 2GB,160gb 4yr,OK,790,,,26-02-10,29-04-14,26-02-13,,,,,,,,,,,,
SPC1673,1601645,COMPUTERS,Edmund Rice Building,Electronics Room E202,SPC9051,365,Desktop ACER L480 E7500 2GB,160gb 4yr,OK,790,,,26-02-10,29-04-14,26-02-13,,,,,,,,,,,,
SPC1674,1601646,COMPUTERS,Edmund Rice Building,Electronics Room E202,SPC9051,365,Desktop ACER L480 E7500 2GB,160gb 4yr,OK,790,,,26-02-10,29-04-14,26-02-13,,,,,,,,,,,,
SPC1675,1601647,COMPUTERS,Edmund Rice Building,Electronics Room E202,SPC9051,365,Desktop ACER L480 E7500 2GB,160gb 4yr,OK,790,,,26-02-10,29-04-10,26-02-13,,,,,,,,,,,,
SPC1677,1601649,FURN&EQ,Edmund Rice Building,Electronics Room E202,SPC9051,365,Fume Extraction Unit,Ozone ST2 & KD38 Duct Kit,OK,4250,,,,29-04-14,01-01-73,,,,,,,,,,,,
SPC1678,1601650,COMPUTERS,Edmund Rice Building,Electronics Room E202,SPC9051,365,HP Monitor,HP L1908WM Wide LCM Monitor,OK,54.73,,,03-07-12,29-04-14,03-07-15,,,,,,,,,,,,
SPC1679,1601651,COMPUTERS,Edmund Rice Building,Electronics Room E202,SPC9051,365,Monitor ACER LCD 19,V193WB Widescreen Black,OK,209,,,29-01-10,29-04-14,29-01-13,,,,,,,,,,,,
SPC1680,1601652,COMPUTERS,Edmund Rice Building,Electronics Room E202,SPC9051,365,Monitor ACER LCD 19,V193WB Widescreen Black,OK,209,,,29-01-10,29-04-14,29-01-13,,,,,,,,,,,,
SPC1681,1601653,COMPUTERS,Edmund Rice Building,Electronics Room E202,SPC9051,365,Monitor ACER LCD 19,V193WB Widescreen Black,OK,209,,,29-01-10,29-04-10,29-01-13,,,,,,,,,,,,
SPC1682,1601654,COMPUTERS,Edmund Rice Building,Electronics Room E202,SPC9051,365,Monitor ACER LCD 19,V193WB Widescreen Black,OK,209,,,29-01-10,29-04-10,29-01-13,,,,,,,,,,,,
SPC1684,,Yearly Portable Electrical Equip,Edmund Rice Building,Electronics Room E202,SPC9051,365,Battery Charger,Makita,OK,0,,,27-05-05,,,PASS,22-10-14,,,,,,,,,,
SPC1685,,Yearly Portable Electrical Equip,Edmund Rice Building,Electronics Room E202,SPC9051,365,Desk Top Engraver,Roland EGX 350,OK,0,,,27-09-12,,,PASS,22-10-14,,,,,,,,,,
SPC1686,,Yearly Portable Electrical Equip,Edmund Rice Building,Electronics Room E202,SPC9051,365,Developer Bath,Mega Electronics PA 310,OK,0,,,25-11-09,,,PASS,22-10-14,,,,,,,,,,
SPC1687,,Yearly Portable Electrical Equip,Edmund Rice Building,Electronics Room E202,SPC9051,365,Drill,Dremel 300,OK,0,,,25-11-09,,,PASS,22-10-14,,,,,,,,,,
SPC1688,,Yearly Portable Electrical Equip,Edmund Rice Building,Electronics Room E202,SPC9051,365,Drill,Dremel Multi Pro,OK,0,,,13-07-05,,,PASS,22-10-14,,,,,,,,,,
SPC1689,,Yearly Portable Electrical Equip,Edmund Rice Building,Electronics Room E202,SPC9051,365,Drill,Dremel 300,OK,0,,,14-07-11,,,PASS,22-10-14,,,,,,,,,,
SPC1690,,Yearly Portable Electrical Equip,Edmund Rice Building,Electronics Room E202,SPC9051,365,Drill,Dremel Multi Pro,OK,0,,,24-04-07,,,PASS,22-10-14,,,,,,,,,,
SPC1691,,Yearly Portable Electrical Equip,Edmund Rice Building,Electronics Room E202,SPC9051,365,Drill Press,Rexon,OK,0,,,06-06-05,,,PASS,22-10-14,,,,,,,,,,
SPC1692,,Yearly Portable Electrical Equip,Edmund Rice Building,Electronics Room E202,SPC9051,365,Fume Extractor,Ozone ST2,OK,0,,,10-01-11,,,PASS,22-10-14,,,,,,,,,,
SPC1696,,Yearly Portable Electrical Equip,Edmund Rice Building,Electronics Room E202,SPC9051,365,Hot Glue Gun,Bostik HG3,OK,0,,,09-12-09,,,PASS,22-10-14,,,,,,,,,,
SPC1697,,Yearly Portable Electrical Equip,Edmund Rice Building,Electronics Room E202,SPC9051,365,Hot Glue Gun,Bostik HG3,OK,0,,,09-12-09,,,PASS,22-10-14,,,,,,,,,,
SPC1699,,Yearly Portable Electrical Equip,Edmund Rice Building,Electronics Room E202,SPC9051,365,Hot Glue Gun,Bostik HG3,OK,0,,,09-12-09,,,PASS,22-10-14,,,,,,,,,,
SPC1700,,Yearly Portable Electrical Equip,Edmund Rice Building,Electronics Room E202,SPC9051,365,Hot Glue Gun,Bostik HG3,OK,0,,,01-01-06,,,PASS,22-10-14,,,,,,,,,,
SPC1701,,Yearly Portable Electrical Equip,Edmund Rice Building,Electronics Room E202,SPC9051,365,Hot Glue Gun,NTD Tools LT 280,OK,0,,,08-09-11,,,PASS,22-10-14,,,,,,,,,,
SPC1702,,Yearly Portable Electrical Equip,Edmund Rice Building,Electronics Room E202,SPC9051,365,Hot Glue Gun,GMC,OK,0,,,23-10-07,,,PASS,22-10-14,,,,,,,,,,
